Extracellular,Intracellular_PD1
-1.419100000000000049e-02,-3.607995999999999981e+00
-1.449600000000000020e-02,-3.663539000000000101e+00
-1.266499999999999918e-02,-3.630579000000000001e+00
6.866999999999999840e-03,-3.625391000000000030e+00
-3.494300000000000184e-02,-3.623864999999999892e+00
-9.308000000000000301e-03,-3.651330999999999882e+00
-1.083399999999999988e-02,-3.633325999999999834e+00
-2.243099999999999955e-02,-3.636071999999999971e+00
-2.243099999999999955e-02,-3.646447999999999912e+00
-7.172000000000000423e-03,-3.643091000000000079e+00
-1.571699999999999833e-02,-3.635461999999999971e+00
-4.120000000000000398e-03,-3.616540999999999784e+00
-3.219700000000000339e-02,-3.651942000000000021e+00
-1.358099999999999932e-02,-3.608605999999999980e+00
-7.172000000000000423e-03,-3.635766999999999971e+00
-3.158600000000000296e-02,-3.619286999999999921e+00
-2.151499999999999940e-02,-3.649500000000000188e+00
-1.846300000000000024e-02,-3.637293000000000109e+00
-2.578799999999999842e-02,-3.644312000000000218e+00
-3.677400000000000113e-02,-3.651637000000000022e+00
-4.287799999999999945e-02,-3.638818999999999804e+00
-2.181999999999999912e-02,-3.622949999999999893e+00
-2.899000000000000101e-03,-3.626612000000000169e+00
-2.090499999999999997e-02,-3.642786000000000080e+00
-1.693800000000000167e-02,-3.633325999999999834e+00
-2.365099999999999841e-02,-3.635156999999999972e+00
-6.866999999999999840e-03,-3.643702000000000218e+00
-4.440399999999999903e-02,-3.621729000000000198e+00
-1.937900000000000039e-02,-3.597313999999999901e+00
-3.402800000000000269e-02,-3.627832000000000168e+00
-4.135199999999999987e-02,-3.588159000000000098e+00
-2.639800000000000132e-02,-3.611047999999999814e+00
-1.632700000000000123e-02,-3.601586999999999872e+00
-1.113899999999999960e-02,-3.613183999999999951e+00
-1.052900000000000016e-02,-3.600061000000000178e+00
-8.087000000000000438e-03,-3.593042000000000069e+00
-1.510599999999999964e-02,-3.592737000000000069e+00
-8.392000000000000154e-03,-3.617150999999999783e+00
-2.029399999999999954e-02,-3.595483000000000207e+00
-3.372200000000000197e-02,-3.601281999999999872e+00
-5.386400000000000216e-02,-3.599145000000000039e+00
-1.937900000000000039e-02,-3.615015000000000089e+00
-2.212599999999999983e-02,-3.584191999999999823e+00
-4.623499999999999832e-02,-3.618676999999999921e+00
-3.128100000000000325e-02,-3.613488999999999951e+00
-1.846300000000000024e-02,-3.612572999999999812e+00
-1.205499999999999974e-02,-3.604639000000000149e+00
-2.365099999999999841e-02,-3.605554000000000148e+00
-3.402800000000000269e-02,-3.615930000000000089e+00
-2.029399999999999954e-02,-3.607079999999999842e+00
-1.449600000000000020e-02,-3.619286999999999921e+00
-2.120999999999999969e-02,-3.570152999999999910e+00
1.266499999999999918e-02,-3.592737000000000069e+00
-2.456699999999999856e-02,-3.580834999999999990e+00
-1.480099999999999992e-02,-3.587854000000000099e+00
-2.288999999999999802e-03,-3.581444999999999990e+00
-5.341000000000000261e-03,-3.578393000000000157e+00
-1.541200000000000035e-02,-3.605554000000000148e+00
-4.562399999999999789e-02,-3.589989999999999792e+00
-1.571699999999999833e-02,-3.579308999999999852e+00
-1.724300000000000138e-02,-3.565269999999999939e+00
-3.189100000000000268e-02,-3.603418000000000010e+00
-2.487199999999999828e-02,-3.591515999999999931e+00
-5.966300000000000076e-02,-3.590599999999999792e+00
-1.388600000000000077e-02,-3.581749999999999989e+00
-4.684499999999999775e-02,-3.598230000000000040e+00
-7.781999999999999855e-03,-3.597008999999999901e+00
-1.052900000000000016e-02,-3.586327999999999960e+00
-2.517700000000000146e-02,-3.568627000000000216e+00
-2.853400000000000034e-02,-3.565269999999999939e+00
-2.273599999999999927e-02,-3.560998000000000108e+00
-9.003000000000000586e-03,-3.545129000000000197e+00
-3.616400000000000170e-02,-3.576562000000000019e+00
-4.226699999999999902e-02,-3.576867000000000019e+00
-4.729999999999999830e-03,-3.584496999999999822e+00
-2.288999999999999802e-03,-3.585717999999999961e+00
-3.311200000000000254e-02,-3.566796000000000078e+00
-9.308000000000000301e-03,-3.575952000000000019e+00
-5.341000000000000261e-03,-3.567712000000000216e+00
-2.120999999999999969e-02,-3.567102000000000217e+00
-3.494300000000000184e-02,-3.547264999999999890e+00
-3.311200000000000254e-02,-3.558861999999999970e+00
-2.639800000000000132e-02,-3.542686999999999919e+00
-3.891100000000000114e-02,-3.539025000000000087e+00
-2.151499999999999940e-02,-3.584191999999999823e+00
-3.372200000000000197e-02,-3.557030999999999832e+00
-3.616400000000000170e-02,-3.553367999999999860e+00
-3.036499999999999963e-02,-3.530784999999999840e+00
-2.700800000000000076e-02,-3.546654000000000195e+00
-1.510599999999999964e-02,-3.575340999999999880e+00
7.630000000000000063e-04,-3.526513000000000009e+00
-3.769000000000000128e-02,-3.530784999999999840e+00
-4.714999999999999747e-02,-3.538415000000000088e+00
-5.447500000000000259e-02,-3.551537000000000166e+00
-9.933599999999999375e-02,-3.550927000000000167e+00
-1.255819999999999992e-01,-3.512169000000000096e+00
-1.661710000000000131e-01,-3.552757999999999861e+00
-1.432819999999999927e-01,-3.556420000000000137e+00
-1.182570000000000010e-01,-3.529259000000000146e+00
-1.005569999999999936e-01,-3.550317000000000167e+00
-9.109599999999999642e-02,-3.532615999999999978e+00
-2.884000000000000105e-02,-3.523461000000000176e+00
1.144399999999999931e-02,-3.548791000000000029e+00
4.776099999999999790e-02,-3.507591000000000125e+00
1.011670000000000069e-01,-3.502708000000000155e+00
1.506069999999999909e-01,-3.516442000000000068e+00
1.725800000000000112e-01,-3.506981000000000126e+00
1.710540000000000116e-01,-3.529869999999999841e+00
1.600669999999999871e-01,-3.519188000000000205e+00
1.533529999999999893e-01,-3.492332000000000214e+00
1.316849999999999965e-01,-3.511864000000000097e+00
1.057450000000000057e-01,-3.506676000000000126e+00
7.614300000000000235e-02,-3.516135999999999928e+00
4.531899999999999817e-02,-3.500267000000000017e+00
1.235999999999999946e-02,-3.516442000000000068e+00
1.327500000000000034e-02,-3.495995000000000186e+00
-1.754800000000000110e-02,-3.507896999999999821e+00
-3.311200000000000254e-02,-3.482566999999999968e+00
-4.165699999999999958e-02,-3.495995000000000186e+00
-3.433300000000000241e-02,-3.500572000000000017e+00
-4.714999999999999747e-02,-3.484398000000000106e+00
-8.041500000000000037e-02,-3.475242000000000164e+00
-9.567399999999999516e-02,-3.499657000000000018e+00
-8.773899999999999755e-02,-3.470359000000000194e+00
-1.078810000000000047e-01,-3.495079000000000047e+00
-7.827900000000000136e-02,-3.530479999999999841e+00
-7.278600000000000347e-02,-3.460287999999999808e+00
-7.553200000000000192e-02,-3.486533999999999800e+00
-6.454600000000000615e-02,-3.476767999999999859e+00
-8.743399999999999783e-02,-3.472801000000000027e+00
-5.691600000000000131e-02,-3.482260999999999829e+00
-4.714999999999999747e-02,-3.467308000000000057e+00
-3.646900000000000142e-02,-3.457542000000000115e+00
-4.470899999999999874e-02,-3.493857999999999908e+00
-5.722100000000000103e-02,-3.497520000000000184e+00
-1.968400000000000011e-02,-3.503318999999999850e+00
-2.975500000000000020e-02,-3.457237000000000116e+00
-3.814999999999999815e-03,-3.462118999999999946e+00
-1.602200000000000152e-02,-3.469749000000000194e+00
-3.891100000000000114e-02,-3.455710999999999977e+00
-3.677400000000000113e-02,-3.483481999999999967e+00
-1.388600000000000077e-02,-3.462118999999999946e+00
-2.639800000000000132e-02,-3.461508999999999947e+00
-2.151499999999999940e-02,-3.497215000000000185e+00
-3.463800000000000212e-02,-3.420310000000000183e+00
-3.280700000000000283e-02,-3.470054000000000194e+00
-4.580000000000000195e-04,-3.373921999999999866e+00
-1.541200000000000035e-02,-3.409933999999999799e+00
-2.975500000000000020e-02,-3.455099999999999838e+00
-1.663200000000000095e-02,-3.415732000000000212e+00
-2.334599999999999870e-02,-3.431296000000000124e+00
-1.510599999999999964e-02,-3.411764999999999937e+00
1.052900000000000016e-02,-3.423667000000000016e+00
-1.205499999999999974e-02,-3.427633999999999848e+00
1.174900000000000076e-02,-3.412679999999999936e+00
-2.181999999999999912e-02,-3.412984999999999935e+00
-3.097600000000000006e-02,-3.401388999999999996e+00
-2.884000000000000105e-02,-3.420005000000000184e+00
-9.917999999999999733e-03,-3.408408000000000104e+00
-4.425000000000000114e-03,-3.412679999999999936e+00
-1.052900000000000016e-02,-3.428854999999999986e+00
-4.043599999999999972e-02,-3.442893000000000203e+00
4.120000000000000398e-03,-3.380025999999999975e+00
-2.792400000000000090e-02,-3.414817000000000213e+00
-2.365099999999999841e-02,-3.424582000000000015e+00
-1.083399999999999988e-02,-3.375448000000000004e+00
7.630000000000000063e-04,-3.403525000000000134e+00
-2.365099999999999841e-02,-3.393759000000000192e+00
-2.212599999999999983e-02,-3.407491999999999965e+00
-3.280700000000000283e-02,-3.377584000000000142e+00
-5.950999999999999693e-03,-3.349508000000000152e+00
-3.891100000000000114e-02,-3.349203000000000152e+00
-1.388600000000000077e-02,-3.358052999999999955e+00
-2.365099999999999841e-02,-3.357442999999999955e+00
-1.266499999999999918e-02,-3.316243000000000052e+00
-1.083399999999999988e-02,-3.341267999999999905e+00
-2.029399999999999954e-02,-3.301289000000000140e+00
-1.815800000000000053e-02,-3.269855999999999874e+00
-1.480099999999999992e-02,-3.252155000000000129e+00
-2.456699999999999856e-02,-3.219501000000000168e+00
-4.623499999999999832e-02,-3.179828000000000099e+00
-2.181999999999999912e-02,-3.163958000000000048e+00
-4.580000000000000195e-04,-3.118485999999999869e+00
-2.060000000000000026e-02,-3.131609000000000087e+00
-2.761900000000000119e-02,-3.061112000000000055e+00
1.297000000000000063e-02,-3.029373999999999789e+00
-1.602200000000000152e-02,-2.996109000000000133e+00
5.645999999999999977e-03,-2.979629000000000083e+00
-1.571699999999999833e-02,-2.955214999999999925e+00
3.814999999999999815e-03,-2.943007999999999846e+00
-2.792400000000000090e-02,-2.910658000000000190e+00
-1.754800000000000110e-02,-2.897229999999999972e+00
-3.555400000000000227e-02,-2.891432000000000002e+00
-4.623499999999999832e-02,-2.899366999999999805e+00
9.613000000000000017e-03,-2.846875999999999962e+00
-2.334599999999999870e-02,-2.841381999999999852e+00
-1.358099999999999932e-02,-2.827344000000000079e+00
-5.264400000000000329e-02,-2.813915999999999862e+00
-5.966300000000000076e-02,-2.816358000000000139e+00
-1.510599999999999964e-02,-2.842907999999999991e+00
-1.541200000000000035e-02,-2.833143000000000189e+00
-2.822900000000000062e-02,-2.847790999999999961e+00
-3.280700000000000283e-02,-2.849012000000000100e+00
-1.067999999999999939e-03,-2.841381999999999852e+00
-1.022400000000000045e-02,-2.855726000000000209e+00
-2.822900000000000062e-02,-2.858473000000000042e+00
-1.052900000000000016e-02,-2.867627999999999844e+00
-3.860500000000000043e-02,-2.890517000000000003e+00
-2.273599999999999927e-02,-2.895704999999999973e+00
-2.700800000000000076e-02,-2.903029000000000082e+00
-7.630000000000000063e-04,-2.877088999999999785e+00
-1.174900000000000076e-02,-2.917677999999999994e+00
-7.172000000000000423e-03,-2.926527999999999796e+00
-1.724300000000000138e-02,-2.916456999999999855e+00
-1.907400000000000068e-02,-2.942702000000000151e+00
-1.052900000000000016e-02,-2.952163000000000093e+00
-1.693800000000000167e-02,-2.968032000000000004e+00
-3.646900000000000142e-02,-2.959182000000000201e+00
-3.463800000000000212e-02,-2.997329999999999828e+00
-2.700800000000000076e-02,-3.011063000000000045e+00
-2.151499999999999940e-02,-3.000380999999999965e+00
-1.083399999999999988e-02,-3.017777000000000154e+00
9.917999999999999733e-03,-3.007401000000000213e+00
-5.950999999999999693e-03,-3.034562000000000204e+00
-2.395699999999999913e-02,-3.050736000000000114e+00
-1.022400000000000045e-02,-3.050431000000000115e+00
-4.989699999999999691e-02,-3.075455999999999968e+00
-3.311200000000000254e-02,-3.100785999999999820e+00
-4.653999999999999804e-02,-3.061723000000000194e+00
-2.853400000000000034e-02,-3.090104999999999880e+00
-3.463800000000000212e-02,-3.096207999999999849e+00
-2.334599999999999870e-02,-3.093462000000000156e+00
-2.395699999999999913e-02,-3.124284999999999979e+00
-2.899000000000000101e-03,-3.101395999999999820e+00
-5.950999999999999693e-03,-3.109941000000000066e+00
-1.266499999999999918e-02,-3.144121000000000166e+00
-5.645999999999999977e-03,-3.136492000000000058e+00
-3.036499999999999963e-02,-3.140153999999999890e+00
-3.128100000000000325e-02,-3.153582000000000107e+00
-2.761900000000000119e-02,-3.177385999999999822e+00
-3.769000000000000128e-02,-3.163348000000000049e+00
-3.738500000000000156e-02,-3.161821999999999910e+00
-3.128100000000000325e-02,-3.191424000000000039e+00
-3.250200000000000311e-02,-3.197833000000000148e+00
-2.212599999999999983e-02,-3.183489999999999931e+00
1.984000000000000086e-03,-3.213397000000000059e+00
4.729999999999999830e-03,-3.232928999999999942e+00
-1.724300000000000138e-02,-3.230487999999999804e+00
1.373000000000000088e-03,-3.245747000000000160e+00
-9.003000000000000586e-03,-3.212787000000000059e+00
-2.151499999999999940e-02,-3.234760000000000080e+00
-3.036499999999999963e-02,-3.232928999999999942e+00
-2.914500000000000077e-02,-3.238726999999999911e+00
-4.196199999999999930e-02,-3.277179999999999982e+00
-7.644800000000000206e-02,-3.281452999999999953e+00
-6.973400000000000432e-02,-3.262837000000000209e+00
-1.448079999999999923e-01,-3.271382000000000012e+00
-1.631189999999999862e-01,-3.275043999999999844e+00
-1.942470000000000030e-01,-3.278401000000000121e+00
-1.268019999999999980e-01,-3.278401000000000121e+00
-1.301589999999999969e-01,-3.261311000000000071e+00
-6.088299999999999962e-02,-3.285419999999999785e+00
-3.646900000000000142e-02,-3.297321999999999864e+00
6.866999999999999840e-03,-3.307087999999999806e+00
1.133750000000000036e-01,-3.306782999999999806e+00
1.579309999999999881e-01,-3.310750000000000082e+00
1.847870000000000068e-01,-3.311666000000000221e+00
2.153049999999999964e-01,-3.329060999999999826e+00
2.378879999999999884e-01,-3.275958999999999843e+00
2.143889999999999962e-01,-3.327230000000000132e+00
1.844820000000000071e-01,-3.331501999999999963e+00
1.475549999999999917e-01,-3.305867000000000111e+00
1.029980000000000062e-01,-3.340657999999999905e+00
6.668200000000000516e-02,-3.327230000000000132e+00
-1.419100000000000049e-02,-3.335774999999999935e+00
3.203999999999999817e-03,-3.338521000000000072e+00
-3.860500000000000043e-02,-3.328145000000000131e+00
-8.438199999999999867e-02,-3.342794000000000043e+00
-8.316199999999999981e-02,-3.353779999999999983e+00
-1.081860000000000044e-01,-3.342184000000000044e+00
-8.895999999999999741e-02,-3.338216000000000072e+00
-8.956999999999999684e-02,-3.343099000000000043e+00
-1.277179999999999982e-01,-3.330891999999999964e+00
-1.194780000000000009e-01,-3.340352000000000210e+00
-1.051350000000000062e-01,-3.325398999999999994e+00
-1.054400000000000059e-01,-3.380635999999999974e+00
-1.216139999999999999e-01,-3.371481000000000172e+00
-1.191730000000000012e-01,-3.351948999999999845e+00
-1.734950000000000103e-01,-3.329975999999999825e+00
-2.137789999999999968e-01,-3.342184000000000044e+00
-2.351419999999999899e-01,-3.350423000000000151e+00
-2.177459999999999951e-01,-3.364767000000000063e+00
-1.536579999999999890e-01,-3.352254999999999985e+00
-1.139850000000000030e-01,-3.313496999999999915e+00
-5.142300000000000343e-02,-3.361714999999999787e+00
-1.602200000000000152e-02,-3.349813000000000152e+00
3.494300000000000184e-02,-3.334858999999999796e+00
1.203940000000000010e-01,-3.338216000000000072e+00
1.792940000000000089e-01,-3.374838000000000005e+00
2.281219999999999914e-01,-3.377584000000000142e+00
2.464330000000000132e-01,-3.374533000000000005e+00
2.519259999999999833e-01,-3.374533000000000005e+00
2.024870000000000003e-01,-3.372091000000000172e+00
1.814300000000000079e-01,-3.329975999999999825e+00
1.484699999999999909e-01,-3.334553999999999796e+00
7.705800000000000149e-02,-3.363545999999999925e+00
4.776099999999999790e-02,-3.339132000000000211e+00
1.663200000000000095e-02,-3.348898000000000152e+00
-3.203999999999999817e-03,-3.361409999999999787e+00
-7.126000000000000389e-02,-3.368733999999999895e+00
-9.750499999999999445e-02,-3.361409999999999787e+00
-9.048599999999999699e-02,-3.392538000000000054e+00
-1.091020000000000045e-01,-3.352559999999999985e+00
-9.323299999999999643e-02,-3.311971000000000220e+00
-9.262199999999999600e-02,-3.340047000000000210e+00
-1.072710000000000052e-01,-3.380330999999999975e+00
-1.087970000000000048e-01,-3.362935999999999925e+00
-1.246659999999999990e-01,-3.354391000000000123e+00
-7.522700000000000220e-02,-3.341267999999999905e+00
-7.827900000000000136e-02,-3.353779999999999983e+00
-7.614300000000000235e-02,-3.366598000000000201e+00
-8.529799999999999882e-02,-3.348287000000000013e+00
-6.851300000000000445e-02,-3.351643999999999846e+00
-6.576600000000000501e-02,-3.341877999999999904e+00
-4.135199999999999987e-02,-3.327535000000000132e+00
-3.982600000000000029e-02,-3.342794000000000043e+00
-2.853400000000000034e-02,-3.348592000000000013e+00
-1.846300000000000024e-02,-3.358052999999999955e+00
